# # Name,E_Field_X,E_Field_Y,E_Field_Z,Energy,Dipole_Moment_z,Polarizability_zz,Hyperpolarizability_zzz,Derivative_order_1_number_points_3_step_1_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_3_step_2_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_3_step_3_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_3_step_4_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_3_step_5_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_5_step_1_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_5_step_2_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_5_step_3_Dipole_Moment_z_div_E_Field_Z,Derivative_order_2_number_points_3_step_1_Dipole_Moment_z_div_E_Field_Z,Derivative_order_2_number_points_3_step_2_Dipole_Moment_z_div_E_Field_Z,Derivative_order_2_number_points_3_step_3_Dipole_Moment_z_div_E_Field_Z,Derivative_order_2_number_points_3_step_4_Dipole_Moment_z_div_E_Field_Z
lib_bnnt_M062X_Z-12.FChk,0.0,0.0,-0.00012,-1286.937938131348,1.677636864059557,366.1919307175904,-2448.87671453676,-366.19208163784996987,-366.19252505154996843,-366.1932483111166569,-366.19422533951246995,-366.19542443985998162,-366.19193383328330188,-366.19195828889579988,-366.19206328493054503,2449.5813700001717421,2452.8945000002839931,2458.0065255556630897,2465.2283756250080917
lib_bnnt_M062X_Z-11.FChk,0.0,0.0,-0.00011,-1286.937921373271,1.673975065722247,366.1678714382006,-2365.646942303473,-366.16799610655368746,-366.16836604610369055,-366.16896518018700482,-366.1697692709036915,-366.17074383718365446,-366.1678727933703549,-366.1678983045036902,-366.1680019305870053,2367.5248900007329689,2371.5591750001689755,2378.8040788889516464,2388.8984300000994632
lib_bnnt_M062X_Z-10.FChk,0.0,0.0,-0.0001000000000000001,-1286.937904651824,1.670313504137426,366.1445599390894,-2299.878585321408,-366.14465045434742432,-366.14492077199742667,-366.14535474748075922,-366.14592834209742683,-366.1466168916374519,-366.1445603484640884,-366.14458491529742573,-366.1446752419113137,2301.6055499989099822,2307.5334549995461513,2316.833674444297412,2329.8354724998905227
lib_bnnt_M062X_Z-9.FChk,0.0,0.0,-9.000000000000003e-05,-1286.937887967027,1.66665217271316,366.121797218858,-2256.952971098685,-366.12184543744997403,-366.1219913022999686,-366.1222197906166569,-366.12251790426246992,-366.12287075352998214,-366.12179681583330915,-366.12181576831246907,-366.1218708218583233,2259.3978299997437014,2265.9152049998850373,2277.228174444340322,2292.407091874937069
lib_bnnt_M062X_Z-8.FChk,0.0,0.0,-8.000000000000003e-05,-1286.937871318792,1.662991067228677,366.0993288090185,-2241.492107116482,-366.09933215025034187,-366.09933163265034362,-366.0993299930670294,-366.09932494277534146,-366.09931746804037941,-366.0993323227836719,-366.09933386260867677,-366.0993342906420287,2243.259610001115574,2251.3804800002555087,2263.5417288889026424,2279.7914612500273008
lib_bnnt_M062X_Z-7.FChk,0.0,0.0,-7.000000000000004e-05,-1286.937854707232,1.659330186070155,366.0768662451769,-2256.217689155689,-366.0768178278492868,-366.076669762424289,-366.07643455484928843,-366.07612642558678798,-366.07576972109928778,-366.07686718299095185,-366.076850874703456,-366.07678012859095584,2259.6048699990293716,2266.2387824998488552,2277.8458344444452237,2293.2438356249135112
lib_bnnt_M062X_Z-6.FChk,0.0,0.0,-6.000000000000002e-05,-1286.937838132145,1.65566953087212,366.0541055570145,-2300.603813768398,-366.0540073745999726,-366.0537291135499689,-366.05328508266665838,-366.05271312473747103,-366.05206107277998256,-366.05410012828330715,-366.05406777648746683,-366.05391831829999152,2302.4857800002427808,2308.8714300000105764,2318.419022222225615,2330.925395625023425
lib_bnnt_M062X_Z-5.FChk,0.0,0.0,-5.000000000000002e-05,-1286.937821593782,1.652009105922663,366.0307710329061,-2369.744175095994,-366.03064039924996878,-366.0302615488749717,-366.0296690204999907,-366.02891372738747083,-366.02806322960998303,-366.03076668270829933,-366.03071082270413822,-366.03049490087776857,2370.9092900005189026,2374.5825725000886903,2380.5231088888724085,2387.8017518750163293
lib_bnnt_M062X_Z-4.FChk,0.0,0.0,-4.000000000000002e-05,-1286.937805091992,1.648348918064135,366.0066596182794,-2454.02311690119,-366.00651572314966078,-366.00609461682466053,-366.00544091976628652,-366.00461767764965976,-366.00369956436963545,-366.0066560919246618,-366.00658692988299414,-366.0063299852357302,2454.025929999070052,2454.57824249981757,2455.0631711110566002,2455.5717949999506913
lib_bnnt_M062X_Z-3.FChk,0.0,0.0,-3.000000000000001e-05,-1286.937788626883,1.6446889756082,365.9816842832127,-2540.0838834369,-365.98154883439997234,-365.9811576923499705,-365.9805509609166574,-365.9797914178999704,-365.97895938053998255,-365.98167921508330538,-365.9816131171666363,-365.98135627494443478,2539.3518200006195236,2535.8030800000305873,2530.5224277778412714,2523.5065487500642976
